Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Product_Category,Sub_Category,Product Name,Sales_Amount,Unit_Price,Unit_Cost,Sales_Channel,Payment_Method,Customer_Type,Quantity,Profit,
7942,CA-2017-146325,14-12-2017,17-12-2017,First Class,DS-13180,David Smith,Corporate,United States,San Diego,California,92037,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",134.8,44.93333333,35.94666667,Online,Card,Returning,3,26.96,
7943,CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582,3.9582,3.16656,Retail,UPI,New,10,7.9164,
7944,CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-SU-10000946,Office Supplies,Supplies,Staple remover,44.688,7.448,5.9584,Retail,Cash,New,6,8.9376,
7945,CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-AR-10001615,Office Supplies,Art,Newell 34,31.744,3.1744,2.53952,Online,UPI,Returning,10,6.3488,
7946,CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",40.98,13.66,10.928,Retail,Cash,New,3,8.196,
7947,CA-2018-134194,25-12-2018,01-01-2019,Standard Class,GA-14725,Guy Armstrong,Consumer,United States,Dallas,Texas,75081,Central,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",3.168,0.3168,0.25344,Online,Card,Returning,10,0.6336,
7948,CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,18.84,4.71,3.768,Online,Card,New,4,3.768,
7949,CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,362.25,51.75,41.4,Online,Cash,Returning,7,72.45,
7950,CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,63.552,7.061333333,5.649066667,Retail,Card,Returning,9,12.7104,
7951,CA-2015-131009,01-03-2015,05-03-2015,Standard Class,SC-20380,Shahid Collister,Consumer,United States,El Paso,Texas,79907,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,129.552,43.184,34.5472,Online,Card,New,3,25.9104,
7952,CA-2016-145814,19-11-2016,24-11-2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,0.664888889,0.531911111,Online,Card,New,9,1.1968,
7953,CA-2016-145814,19-11-2016,24-11-2016,Standard Class,KD-16345,Katherine Ducich,Consumer,United States,New York City,New York,10035,East,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,861.76,215.44,172.352,Online,Card,Returning,4,172.352,
7954,CA-2015-138359,01-04-2015,06-04-2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96,6.696,5.3568,Online,UPI,Returning,10,13.392,
7955,CA-2015-138359,01-04-2015,06-04-2015,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Revere,Massachusetts,2151,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24,0.624,0.4992,Online,Card,New,10,1.248,
7956,CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168,43.5168,34.81344,Online,UPI,New,10,87.0336,
7957,CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9,14.9,11.92,Retail,UPI,Returning,1,2.98,
7958,CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8,5.266666667,4.213333333,Retail,Card,Returning,3,3.16,
7959,CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9,7.29,5.832,Retail,Cash,New,10,14.58,
7960,CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352,25.794,20.6352,Retail,Card,Returning,8,41.2704,
7961,CA-2018-131807,05-10-2018,10-10-2018,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,Chico,California,95928,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",7.992,7.992,6.3936,Retail,UPI,Returning,1,1.5984,
7962,CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36,20.34,16.272,Retail,UPI,Returning,4,16.272,
7963,CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232,3.372,2.6976,Retail,Cash,New,6,4.0464,
7964,CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056,48.632,38.9056,Retail,Card,Returning,8,77.8112,
7965,CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736,2.592,2.0736,Online,Card,New,8,4.1472,
7966,CA-2018-104864,18-11-2018,23-11-2018,Second Class,JS-15685,Jim Sink,Corporate,United States,Miramar,Florida,33023,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472,41.472,33.1776,Online,UPI,New,1,8.2944,
7967,CA-2016-138219,23-03-2016,30-03-2016,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Los Angeles,California,90049,West,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36,8.34,6.672,Retail,Card,Returning,4,6.672,
7968,CA-2017-157707,10-10-2017,12-10-2017,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-BO-10001567,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",90.882,9.0882,7.27056,Online,Card,Returning,10,18.1764,
7969,CA-2017-157707,10-10-2017,12-10-2017,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,TEC-PH-10002583,Technology,Phones,iOttie HLCRIO102 Car Mount,15.992,15.992,12.7936,Retail,UPI,Returning,1,3.1984,
7970,CA-2017-157707,10-10-2017,12-10-2017,First Class,CC-12610,Corey Catlett,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10004853,Furniture,Chairs,"Global Manager's Adjustable Task Chair, Storm",120.784,40.26133333,32.20906667,Retail,Card,Returning,3,24.1568,
7971,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,519.792,129.948,103.9584,Retail,UPI,New,4,103.9584,
7972,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31.176,7.794,6.2352,Online,Cash,New,4,6.2352,
7973,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10.368,1.0368,0.82944,Retail,UPI,Returning,10,2.0736,
7974,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",2.724,0.5448,0.43584,Retail,UPI,New,5,0.5448,
7975,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352,25.4352,20.34816,Retail,Cash,Returning,10,50.8704,
7976,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,0.47025,0.3762,Online,Cash,Returning,8,0.7524,
7977,US-2016-126753,16-08-2016,20-08-2016,Standard Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10.272,3.424,2.7392,Online,Card,New,3,2.0544,
7978,CA-2015-166051,31-05-2015,05-06-2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002680,Technology,Phones,Samsung Galaxy Note 3,659.97,82.49625,65.997,Online,Card,New,8,131.994,
7979,CA-2015-166051,31-05-2015,05-06-2015,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,Jackson,Mississippi,39212,South,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,113.73,11.373,9.0984,Retail,UPI,New,10,22.746,
7980,CA-2016-113040,27-08-2016,31-08-2016,Standard Class,CC-12100,Chad Cunningham,Home Office,United States,Los Angeles,California,90045,West,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104,0.567111111,0.453688889,Retail,UPI,New,9,1.0208,
7981,CA-2015-103800,03-01-2015,07-01-2015,Standard Class,DP-13000,Darren Powers,Consumer,United States,Houston,Texas,77095,Central,OFF-PA-10000174,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",16.448,2.349714286,1.879771429,Retail,UPI,New,7,3.2896,
7982,CA-2015-113383,10-09-2015,13-09-2015,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,OFF-AP-10004532,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,40.96,32.768,Online,UPI,Returning,2,16.384,
7983,CA-2015-113383,10-09-2015,13-09-2015,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Clifton,New Jersey,7011,East,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,31.8625,25.49,Online,Cash,Returning,8,50.98,
7984,CA-2018-152499,22-01-2018,25-01-2018,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12,3.78,3.024,Online,Card,New,4,3.024,
7985,CA-2018-152499,22-01-2018,25-01-2018,Second Class,EH-13765,Edward Hooks,Corporate,United States,Chicago,Illinois,60623,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872,1.124571429,0.899657143,Retail,UPI,Returning,7,1.5744,
7986,CA-2017-151498,21-04-2017,24-04-2017,First Class,DN-13690,Duane Noonan,Consumer,United States,Seattle,Washington,98115,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8.32,1.04,0.832,Online,Card,New,8,1.664,
7987,CA-2017-137939,20-07-2017,23-07-2017,Second Class,PJ-19015,Pauline Johnson,Consumer,United States,Long Beach,New York,11561,East,TEC-PH-10003589,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,89.95,14.99166667,11.99333333,Online,Cash,New,6,17.99,
7988,US-2017-117793,23-08-2017,29-08-2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",25.2,25.2,20.16,Online,Cash,Returning,1,5.04,
7989,US-2017-117793,23-08-2017,29-08-2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-LA-10003537,Office Supplies,Labels,Avery 515,37.59,6.265,5.012,Retail,Cash,New,6,7.518,
7990,US-2017-117793,23-08-2017,29-08-2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,14.97,2.138571429,1.710857143,Online,Card,New,7,2.994,
7991,US-2017-117793,23-08-2017,29-08-2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,0.22,0.176,Retail,Card,New,9,0.396,
7992,CA-2017-133872,14-06-2017,17-06-2017,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39.936,7.9872,6.38976,Online,Card,New,5,7.9872,
7993,CA-2017-133872,14-06-2017,17-06-2017,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18.464,18.464,14.7712,Online,UPI,New,1,3.6928,
7994,US-2016-165743,20-11-2016,23-11-2016,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,1.632,1.3056,Retail,Card,New,3,0.9792,
7995,US-2016-165743,20-11-2016,23-11-2016,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,FUR-BO-10002268,Furniture,Bookcases,Sauder Barrister Bookcases,145.764,24.294,19.4352,Online,Cash,Returning,6,29.1528,
7996,US-2016-165743,20-11-2016,23-11-2016,Second Class,MM-18055,Michelle Moray,Consumer,United States,Aurora,Colorado,80013,West,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,9.612,3.204,2.5632,Retail,Card,New,3,1.9224,
7997,US-2018-105998,03-11-2018,05-11-2018,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75,24.96875,19.975,Retail,UPI,Returning,8,39.95,
7998,US-2018-105998,03-11-2018,05-11-2018,First Class,CR-12580,Clay Rozendal,Home Office,United States,San Diego,California,92037,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184,557.728,446.1824,Retail,Cash,New,3,334.6368,
7999,US-2015-148194,04-05-2015,07-05-2015,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10001852,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Smoke",12.18,4.06,3.248,Online,Card,New,3,2.436,
8000,US-2015-148194,04-05-2015,07-05-2015,First Class,BS-11365,Bill Shonely,Corporate,United States,Seattle,Washington,98105,West,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,57.68,57.68,46.144,Online,UPI,Returning,1,11.536,
8001,US-2016-151407,08-11-2016,12-11-2016,Standard Class,RD-19585,Rob Dowd,Consumer,United States,Dubuque,Iowa,52001,Central,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,263.96,65.99,52.792,Online,Card,New,4,52.792,
8002,CA-2016-110870,12-12-2016,15-12-2016,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,299.94,299.94,239.952,Online,Card,New,1,59.988,
8003,CA-2016-110870,12-12-2016,15-12-2016,First Class,KD-16270,Karen Daniels,Consumer,United States,Los Angeles,California,90032,West,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,25.76,2.862222222,2.289777778,Online,UPI,Returning,9,5.152,
8004,CA-2015-143210,01-12-2015,03-12-2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,TEC-PH-10004434,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,271.9,217.52,Online,UPI,New,1,54.38,
8005,CA-2015-143210,01-12-2015,03-12-2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,15.28,12.224,Retail,Card,Returning,3,9.168,
8006,CA-2015-143210,01-12-2015,03-12-2015,First Class,AA-10645,Anna Andreadi,Consumer,United States,Lowell,Massachusetts,1852,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,9.82,4.91,3.928,Online,UPI,New,2,1.964,
8007,CA-2017-139808,07-10-2017,11-10-2017,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,Marysville,Washington,98270,West,OFF-FA-10001883,Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",93.36,13.33714286,10.66971429,Online,UPI,Returning,7,18.672,
8008,CA-2016-110863,17-11-2016,24-11-2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",541.24,90.20666667,72.16533333,Retail,Cash,New,6,108.248,
8009,CA-2016-110863,17-11-2016,24-11-2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32,26.58,21.264,Online,Card,Returning,4,21.264,
8010,CA-2016-110863,17-11-2016,24-11-2016,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,1323.9,1323.9,1059.12,Retail,UPI,New,1,264.78,
8011,CA-2015-127859,17-03-2015,20-03-2015,Second Class,QJ-19255,Quincy Jones,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,126.624,126.624,101.2992,Retail,UPI,New,1,25.3248,
8012,US-2016-136427,20-06-2016,23-06-2016,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Aurora,Colorado,80013,West,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,125.944,25.1888,20.15104,Retail,Card,New,5,25.1888,
8013,CA-2018-120168,25-05-2018,25-05-2018,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92,331.96,265.568,Retail,UPI,New,2,132.784,
8014,CA-2018-120168,25-05-2018,25-05-2018,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120,30,24,Online,Cash,New,4,24,
8015,CA-2018-120168,25-05-2018,25-05-2018,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29,1.096666667,0.877333333,Retail,Cash,New,3,0.658,
8016,CA-2018-120168,25-05-2018,25-05-2018,Same Day,TB-21625,Trudy Brown,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84,3.14,2.512,Online,UPI,New,6,3.768,
8017,US-2015-131870,09-09-2015,11-09-2015,First Class,NF-18595,Nicole Fjeld,Home Office,United States,Lancaster,Ohio,43130,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,60.672,7.584,6.0672,Online,Cash,Returning,8,12.1344,
